Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Fuel_Type_Decoded,Vehicle_Category,Engine_Cat,Efficiency_Score,CO2_per_Liter,Powertrain,Emission_Class
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,13.4,9.4,11.6,24,275,Regular Gasoline,SUV,Medium 2.0-3.5L,8.620689655172415,2370.689655172414,6-cyl,Very High >250
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.8,7.8,8.9,32,206,Regular Gasoline,Wagon,Small <2.0L,11.235955056179774,2314.6067415730336,4-cyl or less,High 200-250
KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,9.9,7.8,9.0,31,208,Regular Gasoline,Wagon,Small <2.0L,11.11111111111111,2311.111111111111,4-cyl or less,High 200-250
KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS6,X,9.8,7.5,8.8,32,208,Regular Gasoline,Wagon,Small <2.0L,11.363636363636363,2363.6363636363635,4-cyl or less,High 200-250
KIA,SOUL ECO DYNAMICS,STATION WAGON - SMALL,2.0,4,AS6,X,9.7,7.7,8.8,32,208,Regular Gasoline,Wagon,Small <2.0L,11.363636363636363,2363.6363636363635,4-cyl or less,High 200-250
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,11.4,8.3,10.0,28,231,Regular Gasoline,SUV,Medium 2.0-3.5L,10.0,2310.0,4-cyl or less,High 200-250
KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.2,11.3,25,261,Regular Gasoline,SUV,Medium 2.0-3.5L,8.849557522123893,2309.734513274336,4-cyl or less,Very High >250
KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,AS6,X,12.6,9.7,11.3,25,261,Regular Gasoline,SUV,Small <2.0L,8.849557522123893,2309.734513274336,4-cyl or less,Very High >250
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,12.0,9.3,10.8,26,251,Regular Gasoline,SUV,Medium 2.0-3.5L,9.25925925925926,2324.074074074074,4-cyl or less,Very High >250
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,AM7,Z,22.2,12.7,17.9,16,420,Premium Gasoline,Other,Large >3.5L,5.5865921787709505,2346.368715083799,10+ cyl,Very High >250
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,AM7,Z,23.6,14.1,19.3,15,452,Premium Gasoline,Other,Large >3.5L,5.181347150259067,2341.968911917098,10+ cyl,Very High >250
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,AM7,Z,16.4,11.4,14.2,20,331,Premium Gasoline,Other,Large >3.5L,7.042253521126761,2330.985915492958,10+ cyl,Very High >250
LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,10,AM7,Z,16.9,11.8,14.6,19,340,Premium Gasoline,Other,Large >3.5L,6.8493150684931505,2328.767123287671,10+ cyl,Very High >250
LAND ROVER,DISCOVERY SPORT,SUV - SMALL,2.0,4,AS9,Z,11.9,9.0,10.6,27,248,Premium Gasoline,SUV,Small <2.0L,9.433962264150944,2339.622641509434,4-cyl or less,High 200-250
LAND ROVER,LR4,SUV - STANDARD,3.0,6,AS8,Z,16.2,12.1,14.3,20,336,Premium Gasoline,SUV,Medium 2.0-3.5L,6.9930069930069925,2349.6503496503497,6-cyl,Very High >250
LAND ROVER,RANGE ROVER,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23,291,Premium Gasoline,SUV,Medium 2.0-3.5L,8.064516129032258,2346.7741935483873,6-cyl,Very High >250
LAND ROVER,RANGE ROVER TD6 DIESEL,SUV - STANDARD,3.0,6,AS8,D,10.6,8.1,9.4,30,254,Diesel,SUV,Medium 2.0-3.5L,10.638297872340425,2702.127659574468,6-cyl,Very High >250
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,Z,17.2,12.5,15.1,19,356,Premium Gasoline,SUV,Large >3.5L,6.622516556291391,2357.6158940397354,8-cyl,Very High >250
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5.0,8,AS8,Z,17.2,12.5,15.1,19,356,Premium Gasoline,SUV,Large >3.5L,6.622516556291391,2357.6158940397354,8-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23,291,Premium Gasoline,SUV,Medium 2.0-3.5L,8.064516129032258,2346.7741935483873,6-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT TD6 DIESEL,SUV - STANDARD,3.0,6,AS8,D,10.6,8.1,9.4,30,254,Diesel,SUV,Medium 2.0-3.5L,10.638297872340425,2702.127659574468,6-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,Z,16.6,12.3,14.7,19,344,Premium Gasoline,SUV,Large >3.5L,6.802721088435375,2340.1360544217687,8-cyl,Very High >250
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2.0,4,AS9,Z,11.3,7.9,9.7,29,229,Premium Gasoline,SUV,Small <2.0L,10.309278350515465,2360.8247422680415,4-cyl or less,High 200-250
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,50,132,Regular Gasoline,Compact,Small <2.0L,17.543859649122805,2315.7894736842104,4-cyl or less,Low <150
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.1,5.9,48,139,Regular Gasoline,Sedan,Medium 2.0-3.5L,16.94915254237288,2355.9322033898306,4-cyl or less,Low <150
LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.4,7.6,9.7,29,225,Regular Gasoline,Sedan,Medium 2.0-3.5L,10.309278350515465,2319.5876288659797,6-cyl,High 200-250
LEXUS,GS 200t,MID-SIZE,2.0,4,AS8,Z,10.6,7.2,9.0,31,212,Premium Gasoline,Sedan,Small <2.0L,11.11111111111111,2355.5555555555557,4-cyl or less,High 200-250
LEXUS,GS 200t F SPORT,MID-SIZE,2.0,4,AS8,Z,11.3,7.8,9.7,29,227,Premium Gasoline,Sedan,Small <2.0L,10.309278350515465,2340.2061855670104,4-cyl or less,High 200-250
LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,11.9,8.1,10.2,28,237,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.803921568627452,2323.5294117647063,6-cyl,High 200-250
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.4,9.0,10.9,26,254,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.174311926605505,2330.2752293577983,6-cyl,Very High >250
LEXUS,GS 350 F SPORT,MID-SIZE,3.5,6,AS8,Z,12.5,8.6,10.7,26,251,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.345794392523365,2345.7943925233644,6-cyl,Very High >250
LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,8.1,6.9,7.6,37,177,Premium Gasoline,Sedan,Medium 2.0-3.5L,13.157894736842106,2328.947368421053,6-cyl,Medium 150-200
LEXUS,GS F,COMPACT,5.0,8,AS8,Z,14.9,9.7,12.5,23,293,Premium Gasoline,Compact,Large >3.5L,8.0,2344.0,8-cyl,Very High >250
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,15.7,11.7,13.9,20,322,Premium Gasoline,SUV,Large >3.5L,7.194244604316546,2316.5467625899278,8-cyl,Very High >250
LEXUS,IS 200t,COMPACT,2.0,4,AS8,Z,10.6,7.2,9.0,31,212,Premium Gasoline,Compact,Small <2.0L,11.11111111111111,2355.5555555555557,4-cyl or less,High 200-250
LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25,258,Premium Gasoline,Compact,Medium 2.0-3.5L,9.00900900900901,2324.3243243243246,6-cyl,Very High >250
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27,246,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2320.754716981132,6-cyl,High 200-250
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25,258,Premium Gasoline,Compact,Medium 2.0-3.5L,9.00900900900901,2324.3243243243246,6-cyl,Very High >250
LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,14.4,9.6,12.3,23,286,Premium Gasoline,Sedan,Large >3.5L,8.130081300813007,2325.20325203252,8-cyl,Very High >250
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,303,Premium Gasoline,Sedan,Large >3.5L,7.751937984496124,2348.8372093023254,8-cyl,Very High >250
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,303,Premium Gasoline,Sedan,Large >3.5L,7.751937984496124,2348.8372093023254,8-cyl,Very High >250
LEXUS,LS 600h L,MID-SIZE,5.0,8,AV8,Z,12.7,10.1,11.5,25,268,Premium Gasoline,Sedan,Large >3.5L,8.695652173913043,2330.4347826086955,8-cyl,Very High >250
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS8,Z,18.3,12.9,15.9,18,371,Premium Gasoline,SUV,Large >3.5L,6.289308176100628,2333.333333333333,8-cyl,Very High >250
LEXUS,NX 200t AWD,SUV - SMALL,2.0,4,AS6,Z,10.6,8.4,9.6,29,225,Premium Gasoline,SUV,Small <2.0L,10.416666666666668,2343.75,4-cyl or less,High 200-250
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2.0,4,AS6,Z,10.8,8.8,9.9,29,231,Premium Gasoline,SUV,Small <2.0L,10.1010101010101,2333.333333333333,4-cyl or less,High 200-250
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,38,172,Regular Gasoline,SUV,Medium 2.0-3.5L,13.513513513513512,2324.324324324324,4-cyl or less,Medium 150-200
LEXUS,RC 200t,SUBCOMPACT,2.0,4,AS8,Z,10.6,7.4,9.0,31,214,Premium Gasoline,Compact,Small <2.0L,11.11111111111111,2377.777777777778,4-cyl or less,High 200-250
LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25,258,Premium Gasoline,Compact,Medium 2.0-3.5L,9.00900900900901,2324.3243243243246,6-cyl,Very High >250
LEXUS,RC 350,SUBCOMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27,246,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2320.754716981132,6-cyl,High 200-250
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25,258,Premium Gasoline,Compact,Medium 2.0-3.5L,9.00900900900901,2324.3243243243246,6-cyl,Very High >250
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22,289,Premium Gasoline,Compact,Large >3.5L,7.936507936507937,2293.6507936507937,8-cyl,Very High >250
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,8.9,10.7,26,251,Regular Gasoline,SUV,Medium 2.0-3.5L,9.345794392523365,2345.7943925233644,6-cyl,Very High >250
LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.7,8.2,8.0,35,186,Premium Gasoline,SUV,Medium 2.0-3.5L,12.5,2325.0,6-cyl,Medium 150-200
LINCOLN,MKC AWD,SUV - SMALL,2.0,4,AS6,X,12.4,9.0,10.9,26,256,Regular Gasoline,SUV,Small <2.0L,9.174311926605505,2348.6238532110087,4-cyl or less,Very High >250
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,12.8,9.1,11.1,25,261,Regular Gasoline,SUV,Medium 2.0-3.5L,9.00900900900901,2351.3513513513517,4-cyl or less,Very High >250
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,14.7,9.8,12.5,23,293,Regular Gasoline,Sedan,Medium 2.0-3.5L,8.0,2344.0,6-cyl,Very High >250
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,14.2,9.8,12.2,23,287,Regular Gasoline,Sedan,Large >3.5L,8.196721311475411,2352.4590163934427,6-cyl,Very High >250
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21,322,Regular Gasoline,SUV,Medium 2.0-3.5L,7.299270072992701,2350.36496350365,6-cyl,Very High >250
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2.0,4,AS6,X,13.1,9.4,11.4,25,268,Regular Gasoline,Other,Small <2.0L,8.771929824561402,2350.877192982456,4-cyl or less,Very High >250
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.7,10.2,12.7,22,298,Regular Gasoline,Other,Large >3.5L,7.874015748031496,2346.4566929133857,6-cyl,Very High >250
LINCOLN,MKX AWD,SUV - SMALL,2.7,6,AS6,X,14.1,9.7,12.1,23,283,Regular Gasoline,SUV,Medium 2.0-3.5L,8.264462809917356,2338.8429752066118,6-cyl,Very High >250
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,14.4,10.3,12.5,23,293,Regular Gasoline,SUV,Large >3.5L,8.0,2344.0,6-cyl,Very High >250
LINCOLN,MKZ,MID-SIZE,2.0,4,AS6,X,10.5,7.0,8.9,32,210,Regular Gasoline,Sedan,Small <2.0L,11.235955056179774,2359.550561797753,4-cyl or less,High 200-250
LINCOLN,MKZ,MID-SIZE,3.7,6,AS6,X,12.8,8.7,10.9,26,257,Regular Gasoline,Sedan,Large >3.5L,9.174311926605505,2357.7981651376144,6-cyl,Very High >250
LINCOLN,MKZ AWD,MID-SIZE,2.0,4,AS6,X,10.8,7.5,9.3,30,220,Regular Gasoline,Sedan,Small <2.0L,10.75268817204301,2365.591397849462,4-cyl or less,High 200-250
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,13.8,9.7,11.9,24,279,Regular Gasoline,Sedan,Large >3.5L,8.403361344537815,2344.53781512605,6-cyl,Very High >250
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,5.7,6.0,5.8,49,136,Regular Gasoline,Sedan,Small <2.0L,17.24137931034483,2344.8275862068967,4-cyl or less,Low <150
LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,16.2,11.9,14.3,20,334,Regular Gasoline,SUV,Medium 2.0-3.5L,6.9930069930069925,2335.664335664336,6-cyl,Very High >250
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.4,14.4,20,339,Regular Gasoline,SUV,Medium 2.0-3.5L,6.944444444444445,2354.166666666667,6-cyl,Very High >250
MASERATI,GHIBLI,MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,Premium Gasoline,Sedan,Medium 2.0-3.5L,8.196721311475411,2344.2622950819673,6-cyl,Very High >250
MASERATI,GHIBLI S,MID-SIZE,3.0,6,AS8,Z,14.5,10.0,12.5,23,293,Premium Gasoline,Sedan,Medium 2.0-3.5L,8.0,2344.0,6-cyl,Very High >250
MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,15.0,10.0,12.6,22,295,Premium Gasoline,Sedan,Medium 2.0-3.5L,7.936507936507937,2341.2698412698414,6-cyl,Very High >250
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19,357,Premium Gasoline,Compact,Large >3.5L,6.622516556291391,2364.2384105960264,8-cyl,Very High >250
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19,360,Premium Gasoline,Compact,Large >3.5L,6.578947368421053,2368.421052631579,8-cyl,Very High >250
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,16.2,11.0,14.0,20,322,Premium Gasoline,Sedan,Large >3.5L,7.142857142857143,2300.0,8-cyl,Very High >250
MASERATI,QUATTROPORTE S,FULL-SIZE,3.0,6,AS8,Z,15.2,10.2,12.9,22,300,Premium Gasoline,Sedan,Medium 2.0-3.5L,7.751937984496124,2325.581395348837,6-cyl,Very High >250
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3.0,6,AS8,Z,15.1,10.2,12.9,22,302,Premium Gasoline,Sedan,Medium 2.0-3.5L,7.751937984496124,2341.085271317829,6-cyl,Very High >250
MAZDA,CX-3,COMPACT,2.0,4,AS6,X,8.2,6.7,7.6,37,179,Regular Gasoline,Compact,Small <2.0L,13.157894736842106,2355.263157894737,4-cyl or less,Medium 150-200
MAZDA,CX-3 4WD,COMPACT,2.0,4,AS6,X,8.8,7.3,8.1,35,189,Regular Gasoline,Compact,Small <2.0L,12.345679012345679,2333.3333333333335,4-cyl or less,Medium 150-200
MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,9.0,7.3,8.2,34,192,Regular Gasoline,SUV,Small <2.0L,12.195121951219512,2341.463414634147,4-cyl or less,Medium 150-200
MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,8.9,7.1,8.1,35,190,Regular Gasoline,SUV,Medium 2.0-3.5L,12.345679012345679,2345.679012345679,4-cyl or less,Medium 150-200
MAZDA,CX-5 (SIL),SUV - SMALL,2.0,4,M6,X,9.0,6.8,8.0,35,188,Regular Gasoline,SUV,Small <2.0L,12.5,2350.0,4-cyl or less,Medium 150-200
MAZDA,CX-5 4WD,SUV - SMALL,2.0,4,AS6,X,9.3,7.6,8.5,33,199,Regular Gasoline,SUV,Small <2.0L,11.764705882352942,2341.176470588235,4-cyl or less,Medium 150-200
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,9.8,7.9,9.0,31,210,Regular Gasoline,SUV,Medium 2.0-3.5L,11.11111111111111,2333.333333333333,4-cyl or less,High 200-250
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,AS6,X,7.9,5.7,6.9,41,162,Regular Gasoline,Compact,Small <2.0L,14.492753623188404,2347.8260869565215,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.0,4,M6,X,8.0,5.8,7.0,40,165,Regular Gasoline,Compact,Small <2.0L,14.285714285714286,2357.1428571428573,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.4,6.1,7.4,38,173,Regular Gasoline,Compact,Medium 2.0-3.5L,13.513513513513512,2337.837837837838,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.2,5.9,7.2,39,169,Regular Gasoline,Compact,Medium 2.0-3.5L,13.88888888888889,2347.222222222222,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,M6,X,9.3,6.4,8.0,35,189,Regular Gasoline,Compact,Medium 2.0-3.5L,12.5,2362.5,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.0,4,AS6,X,8.0,5.9,7.0,40,165,Regular Gasoline,Sedan,Small <2.0L,14.285714285714286,2357.1428571428573,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.0,4,M6,X,8.2,5.9,7.1,40,167,Regular Gasoline,Sedan,Small <2.0L,14.084507042253522,2352.112676056338,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37,182,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.987012987012987,2363.6363636363635,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.2,6.0,7.2,39,170,Regular Gasoline,Sedan,Medium 2.0-3.5L,13.88888888888889,2361.111111111111,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,4,M6,X,9.2,6.6,8.1,35,190,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.345679012345679,2345.679012345679,4-cyl or less,Medium 150-200
MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.8,8.3,9.7,29,226,Regular Gasoline,Van,Medium 2.0-3.5L,10.309278350515465,2329.896907216495,4-cyl or less,High 200-250
MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,11.1,8.3,9.8,29,229,Regular Gasoline,Van,Medium 2.0-3.5L,10.204081632653061,2336.734693877551,4-cyl or less,High 200-250
MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,8.8,6.1,7.6,37,178,Regular Gasoline,Sedan,Medium 2.0-3.5L,13.157894736842106,2342.105263157895,4-cyl or less,Medium 150-200
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.5,5.9,7.3,39,171,Regular Gasoline,Sedan,Medium 2.0-3.5L,13.698630136986301,2342.4657534246576,4-cyl or less,Medium 150-200
MAZDA,MAZDA6 (SIL),MID-SIZE,2.5,4,M6,X,9.4,6.4,8.1,35,188,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.345679012345679,2320.9876543209875,4-cyl or less,Medium 150-200
MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,8.9,6.5,7.8,36,183,Premium Gasoline,Other,Small <2.0L,12.820512820512821,2346.153846153846,4-cyl or less,Medium 150-200
MAZDA,MX-5 (SIL),TWO-SEATER,2.0,4,M6,Z,8.8,6.9,7.8,36,183,Premium Gasoline,Other,Small <2.0L,12.820512820512821,2346.153846153846,4-cyl or less,Medium 150-200
MERCEDES-BENZ,AMG C 63,COMPACT,4.0,8,AS7,Z,13.4,9.6,11.7,24,268,Premium Gasoline,Compact,Large >3.5L,8.547008547008547,2290.5982905982905,8-cyl,Very High >250
MERCEDES-BENZ,AMG C 63 S,COMPACT,4.0,8,AS7,Z,13.4,9.6,11.7,24,268,Premium Gasoline,Compact,Large >3.5L,8.547008547008547,2290.5982905982905,8-cyl,Very High >250
MERCEDES-BENZ,AMG CLA 45,COMPACT,2.0,4,AS7,Z,10.2,7.7,9.1,31,214,Premium Gasoline,Compact,Small <2.0L,10.989010989010989,2351.6483516483518,4-cyl or less,High 200-250
MERCEDES-BENZ,AMG CLS 63 S 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.8,13.1,22,308,Premium Gasoline,Compact,Large >3.5L,7.633587786259542,2351.1450381679388,8-cyl,Very High >250
MERCEDES-BENZ,AMG E 63 S 4MATIC,MID-SIZE,5.5,8,AS7,Z,15.3,10.8,13.3,21,310,Premium Gasoline,Sedan,Large >3.5L,7.518796992481203,2330.8270676691727,8-cyl,Very High >250
MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.2,11.0,13.3,21,310,Premium Gasoline,Sedan,Large >3.5L,7.518796992481203,2330.8270676691727,8-cyl,Very High >250
MERCEDES-BENZ,AMG G 63,SUV - STANDARD,5.5,8,AS7,Z,20.0,16.6,18.5,15,417,Premium Gasoline,SUV,Large >3.5L,5.405405405405405,2254.054054054054,8-cyl,Very High >250
MERCEDES-BENZ,AMG G 65,SUV - STANDARD,6.0,12,AS7,Z,24.3,17.9,21.4,13,476,Premium Gasoline,SUV,Large >3.5L,4.672897196261682,2224.299065420561,10+ cyl,Very High >250
MERCEDES-BENZ,AMG GL 63 S,SUV - STANDARD,5.5,8,AS7,Z,18.2,14.0,16.3,17,369,Premium Gasoline,SUV,Large >3.5L,6.134969325153374,2263.803680981595,8-cyl,Very High >250
MERCEDES-BENZ,AMG GLA 45,SUV - SMALL,2.0,4,AS7,Z,10.3,8.1,9.3,30,216,Premium Gasoline,SUV,Small <2.0L,10.75268817204301,2322.5806451612902,4-cyl or less,High 200-250
MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.3,13.5,15.6,18,366,Premium Gasoline,SUV,Large >3.5L,6.410256410256411,2346.153846153846,8-cyl,Very High >250
MERCEDES-BENZ,AMG GLE 63 S COUPE 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.2,12.8,15.2,19,363,Premium Gasoline,SUV,Large >3.5L,6.578947368421053,2388.157894736842,8-cyl,Very High >250
MERCEDES-BENZ,AMG GT S,TWO-SEATER,4.0,8,AM7,Z,14.5,10.8,12.8,22,303,Premium Gasoline,Other,Large >3.5L,7.8125,2367.1875,8-cyl,Very High >250
MERCEDES-BENZ,AMG S 63,FULL-SIZE,5.5,8,AS7,Z,15.7,10.1,13.2,21,313,Premium Gasoline,Sedan,Large >3.5L,7.575757575757576,2371.2121212121215,8-cyl,Very High >250
MERCEDES-BENZ,AMG S 63 COUPE,COMPACT,5.5,8,AS7,Z,15.3,10.2,13.0,22,313,Premium Gasoline,Compact,Large >3.5L,7.6923076923076925,2407.6923076923076,8-cyl,Very High >250
MERCEDES-BENZ,AMG S 65,FULL-SIZE,6.0,12,AS7,Z,18.5,11.8,15.5,18,361,Premium Gasoline,Sedan,Large >3.5L,6.451612903225806,2329.032258064516,10+ cyl,Very High >250
MERCEDES-BENZ,AMG S 65 COUPE,COMPACT,6.0,12,AS7,Z,18.0,11.3,15.0,19,355,Premium Gasoline,Compact,Large >3.5L,6.666666666666667,2366.666666666667,10+ cyl,Very High >250
MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,AS7,Z,14.7,9.5,12.4,23,298,Premium Gasoline,Other,Large >3.5L,8.064516129032258,2403.2258064516127,8-cyl,Very High >250
MERCEDES-BENZ,AMG SL 65,TWO-SEATER,6.0,12,AS7,Z,16.7,11.2,14.2,20,335,Premium Gasoline,Other,Large >3.5L,7.042253521126761,2359.154929577465,10+ cyl,Very High >250
MERCEDES-BENZ,AMG SLK 55,TWO-SEATER,5.5,8,AS7,Z,12.4,8.5,10.6,27,252,Premium Gasoline,Other,Large >3.5L,9.433962264150944,2377.3584905660377,8-cyl,Very High >250
MERCEDES-BENZ,B 250,MID-SIZE,2.0,4,AS7,Z,9.2,6.6,8.0,35,188,Premium Gasoline,Sedan,Small <2.0L,12.5,2350.0,4-cyl or less,Medium 150-200
MERCEDES-BENZ,B 250 4MATIC,MID-SIZE,2.0,4,AS7,Z,10.0,7.5,8.9,32,206,Premium Gasoline,Sedan,Small <2.0L,11.235955056179774,2314.6067415730336,4-cyl or less,High 200-250
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,AS7,Z,10.1,7.8,9.0,31,212,Premium Gasoline,Compact,Small <2.0L,11.11111111111111,2355.5555555555557,4-cyl or less,High 200-250
MERCEDES-BENZ,C 450 AMG SPORT 4MATIC,COMPACT,3.0,6,AS7,Z,11.1,9.6,10.4,27,231,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2221.153846153846,6-cyl,High 200-250
MERCEDES-BENZ,CLA 250,COMPACT,2.0,4,AS7,Z,9.4,6.4,8.1,35,188,Premium Gasoline,Compact,Small <2.0L,12.345679012345679,2320.9876543209875,4-cyl or less,Medium 150-200
MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2.0,4,AS7,Z,9.8,7.1,8.6,33,198,Premium Gasoline,Compact,Small <2.0L,11.627906976744187,2302.325581395349,4-cyl or less,Medium 150-200
MERCEDES-BENZ,CLA 250 4MATIC FFV,COMPACT,2.0,4,AS7,E,13.1,9.8,11.6,24,198,Ethanol (E85),Compact,Small <2.0L,8.620689655172415,1706.8965517241381,4-cyl or less,Medium 150-200
